dateRep,cases,deaths,countriesAndTerritories
06/03/2020,1,0,Senegal
05/03/2020,2,0,Senegal
03/03/2020,1,0,Senegal
06/04/2020,284,7,Serbia
05/04/2020,148,5,Serbia
04/04/2020,305,8,Serbia
03/04/2020,111,8,Serbia
02/04/2020,160,0,Serbia
01/04/2020,159,10,Serbia
31/03/2020,0,0,Serbia
30/03/2020,82,3,Serbia
29/03/2020,202,4,Serbia
28/03/2020,73,3,Serbia
27/03/2020,81,1,Serbia
26/03/2020,54,1,Serbia
25/03/2020,27,0,Serbia
24/03/2020,34,0,Serbia
23/03/2020,39,0,Serbia
22/03/2020,14,0,Serbia
21/03/2020,9,1,Serbia
20/03/2020,32,0,Serbia
19/03/2020,22,0,Serbia
18/03/2020,15,0,Serbia
17/03/2020,2,0,Serbia
16/03/2020,9,0,Serbia
15/03/2020,5,0,Serbia
14/03/2020,17,0,Serbia
13/03/2020,6,0,Serbia
12/03/2020,13,0,Serbia
11/03/2020,4,0,Serbia
07/03/2020,1,0,Serbia
06/04/2020,0,0,Seychelles
05/04/2020,0,0,Seychelles
04/04/2020,0,0,Seychelles
03/04/2020,0,0,Seychelles
02/04/2020,0,0,Seychelles
01/04/2020,0,0,Seychelles
31/03/2020,2,0,Seychelles
30/03/2020,1,0,Seychelles
29/03/2020,0,0,Seychelles
28/03/2020,0,0,Seychelles
27/03/2020,0,0,Seychelles
26/03/2020,0,0,Seychelles
25/03/2020,0,0,Seychelles
24/03/2020,0,0,Seychelles
23/03/2020,0,0,Seychelles
22/03/2020,0,0,Seychelles
21/03/2020,1,0,Seychelles
20/03/2020,0,0,Seychelles
19/03/2020,2,0,Seychelles
18/03/2020,0,0,Seychelles
17/03/2020,1,0,Seychelles
16/03/2020,1,0,Seychelles
15/03/2020,2,0,Seychelles
06/04/2020,2,0,Sierra_Leone
05/04/2020,2,0,Sierra_Leone
04/04/2020,0,0,Sierra_Leone
03/04/2020,1,0,Sierra_Leone
02/04/2020,0,0,Sierra_Leone
01/04/2020,1,0,Sierra_Leone
06/04/2020,120,0,Singapore
05/04/2020,75,1,Singapore
04/04/2020,65,0,Singapore
03/04/2020,49,1,Singapore
02/04/2020,121,1,Singapore
01/04/2020,35,0,Singapore
31/03/2020,0,0,Singapore
30/03/2020,41,0,Singapore
29/03/2020,71,1,Singapore
28/03/2020,138,0,Singapore
27/03/2020,26,0,Singapore
26/03/2020,10,0,Singapore
25/03/2020,49,0,Singapore
24/03/2020,54,0,Singapore
23/03/2020,23,0,Singapore
22/03/2020,47,2,Singapore
21/03/2020,40,0,Singapore
20/03/2020,32,0,Singapore
19/03/2020,47,0,Singapore
18/03/2020,23,0,Singapore
17/03/2020,17,0,Singapore
16/03/2020,12,0,Singapore
15/03/2020,14,0,Singapore
14/03/2020,13,0,Singapore
13/03/2020,9,0,Singapore
12/03/2020,12,0,Singapore
11/03/2020,6,0,Singapore
10/03/2020,10,0,Singapore
09/03/2020,12,0,Singapore
08/03/2020,8,0,Singapore
07/03/2020,13,0,Singapore
06/03/2020,5,0,Singapore
05/03/2020,2,0,Singapore
04/03/2020,2,0,Singapore
03/03/2020,2,0,Singapore
02/03/2020,4,0,Singapore
01/03/2020,4,0,Singapore
29/02/2020,2,0,Singapore
28/02/2020,3,0,Singapore
27/02/2020,2,0,Singapore
26/02/2020,1,0,Singapore
25/02/2020,1,0,Singapore
24/02/2020,0,0,Singapore
23/02/2020,3,0,Singapore
22/02/2020,1,0,Singapore
21/02/2020,1,0,Singapore
20/02/2020,3,0,Singapore
19/02/2020,4,0,Singapore
18/02/2020,2,0,Singapore
17/02/2020,3,0,Singapore
16/02/2020,5,0,Singapore
15/02/2020,9,0,Singapore
14/02/2020,8,0,Singapore
13/02/2020,3,0,Singapore
12/02/2020,2,0,Singapore
11/02/2020,2,0,Singapore
10/02/2020,3,0,Singapore
09/02/2020,7,0,Singapore
08/02/2020,3,0,Singapore
07/02/2020,2,0,Singapore
06/02/2020,4,0,Singapore
05/02/2020,6,0,Singapore
04/02/2020,0,0,Singapore
03/02/2020,0,0,Singapore
02/02/2020,2,0,Singapore
01/02/2020,3,0,Singapore
31/01/2020,3,0,Singapore
30/01/2020,3,0,Singapore
29/01/2020,2,0,Singapore
28/01/2020,1,0,Singapore
27/01/2020,0,0,Singapore
26/01/2020,1,0,Singapore
25/01/2020,0,0,Singapore
24/01/2020,3,0,Singapore
23/01/2020,0,0,Singapore
22/01/2020,0,0,Singapore
21/01/2020,0,0,Singapore
20/01/2020,0,0,Singapore
19/01/2020,0,0,Singapore
18/01/2020,0,0,Singapore
17/01/2020,0,0,Singapore
16/01/2020,0,0,Singapore
15/01/2020,0,0,Singapore
14/01/2020,0,0,Singapore
13/01/2020,0,0,Singapore
12/01/2020,0,0,Singapore
11/01/2020,0,0,Singapore
10/01/2020,0,0,Singapore
09/01/2020,0,0,Singapore
08/01/2020,0,0,Singapore
07/01/2020,0,0,Singapore
06/01/2020,0,0,Singapore
05/01/2020,0,0,Singapore
04/01/2020,0,0,Singapore
03/01/2020,0,0,Singapore
02/01/2020,0,0,Singapore
01/01/2020,0,0,Singapore
31/12/2019,0,0,Singapore
06/04/2020,2,2,Sint_Maarten
05/04/2020,0,0,Sint_Maarten
04/04/2020,0,0,Sint_Maarten
03/04/2020,7,1,Sint_Maarten
02/04/2020,10,1,Sint_Maarten
01/04/2020,3,0,Sint_Maarten
30/03/2020,0,0,Sint_Maarten
29/03/2020,0,0,Sint_Maarten
28/03/2020,1,0,Sint_Maarten
27/03/2020,0,0,Sint_Maarten
26/03/2020,1,0,Sint_Maarten
03/03/2020,1,0,Sint_Maarten
06/04/2020,14,0,Slovakia
05/04/2020,21,0,Slovakia
04/04/2020,24,0,Slovakia
03/04/2020,26,0,Slovakia
02/04/2020,37,0,Slovakia
01/04/2020,27,0,Slovakia
31/03/2020,0,0,Slovakia
30/03/2020,41,0,Slovakia
29/03/2020,0,0,Slovakia
28/03/2020,69,0,Slovakia
27/03/2020,10,0,Slovakia
26/03/2020,12,0,Slovakia
25/03/2020,13,0,Slovakia
24/03/2020,6,0,Slovakia
23/03/2020,7,0,Slovakia
22/03/2020,41,0,Slovakia
21/03/2020,14,0,Slovakia
20/03/2020,16,0,Slovakia
19/03/2020,10,0,Slovakia
18/03/2020,13,0,Slovakia
17/03/2020,23,0,Slovakia
16/03/2020,17,0,Slovakia
15/03/2020,14,0,Slovakia
14/03/2020,9,0,Slovakia
13/03/2020,11,0,Slovakia
12/03/2020,3,0,Slovakia
11/03/2020,2,0,Slovakia
09/03/2020,2,0,Slovakia
08/03/2020,2,0,Slovakia
07/03/2020,1,0,Slovakia
06/04/2020,20,6,Slovenia
05/04/2020,43,2,Slovenia
04/04/2020,37,4,Slovenia
03/04/2020,56,1,Slovenia
02/04/2020,27,2,Slovenia
01/04/2020,51,2,Slovenia
31/03/2020,33,0,Slovenia
30/03/2020,39,2,Slovenia
29/03/2020,59,0,Slovenia
28/03/2020,55,4,Slovenia
27/03/2020,49,1,Slovenia
26/03/2020,48,1,Slovenia
25/03/2020,38,2,Slovenia
24/03/2020,28,0,Slovenia
23/03/2020,31,0,Slovenia
22/03/2020,42,0,Slovenia
21/03/2020,22,0,Slovenia
20/03/2020,33,0,Slovenia
19/03/2020,11,0,Slovenia
18/03/2020,22,1,Slovenia
17/03/2020,34,0,Slovenia
16/03/2020,38,0,Slovenia
15/03/2020,40,0,Slovenia
14/03/2020,45,0,Slovenia
13/03/2020,39,0,Slovenia
12/03/2020,26,0,Slovenia
11/03/2020,15,0,Slovenia
09/03/2020,4,0,Slovenia
08/03/2020,3,0,Slovenia
07/03/2020,3,0,Slovenia
06/03/2020,5,0,Slovenia
05/03/2020,1,0,Slovenia
06/04/2020,0,0,Somalia
05/04/2020,2,0,Somalia
04/04/2020,0,0,Somalia
03/04/2020,0,0,Somalia
02/04/2020,2,0,Somalia
01/04/2020,0,0,Somalia
31/03/2020,0,0,Somalia
30/03/2020,0,0,Somalia
29/03/2020,0,0,Somalia
28/03/2020,1,0,Somalia
27/03/2020,1,0,Somalia
26/03/2020,0,0,Somalia
25/03/2020,0,0,Somalia
24/03/2020,0,0,Somalia
23/03/2020,0,0,Somalia
22/03/2020,0,0,Somalia
21/03/2020,0,0,Somalia
20/03/2020,0,0,Somalia
19/03/2020,0,0,Somalia
18/03/2020,0,0,Somalia
17/03/2020,1,0,Somalia
06/04/2020,70,2,South_Africa
05/04/2020,80,2,South_Africa
04/04/2020,43,2,South_Africa
03/04/2020,82,0,South_Africa
02/04/2020,27,0,South_Africa
01/04/2020,27,2,South_Africa
31/03/2020,46,1,South_Africa
30/03/2020,93,0,South_Africa
29/03/2020,17,0,South_Africa
28/03/2020,243,0,South_Africa
27/03/2020,218,2,South_Africa
26/03/2020,152,0,South_Africa
25/03/2020,155,0,South_Africa
24/03/2020,128,0,South_Africa
23/03/2020,34,0,South_Africa
22/03/2020,35,0,South_Africa
21/03/2020,55,0,South_Africa
20/03/2020,34,0,South_Africa
19/03/2020,31,0,South_Africa
18/03/2020,23,0,South_Africa
17/03/2020,11,0,South_Africa
16/03/2020,27,0,South_Africa
15/03/2020,0,0,South_Africa
14/03/2020,7,0,South_Africa
13/03/2020,4,0,South_Africa
12/03/2020,6,0,South_Africa
10/03/2020,4,0,South_Africa
09/03/2020,1,0,South_Africa
08/03/2020,1,0,South_Africa
06/03/2020,1,0,South_Africa
06/04/2020,47,3,South_Korea
05/04/2020,81,6,South_Korea
04/04/2020,94,3,South_Korea
03/04/2020,86,5,South_Korea
02/04/2020,190,6,South_Korea
01/04/2020,0,0,South_Korea
31/03/2020,125,5,South_Korea
30/03/2020,78,6,South_Korea
29/03/2020,105,8,South_Korea
28/03/2020,146,5,South_Korea
27/03/2020,91,8,South_Korea
26/03/2020,104,5,South_Korea
25/03/2020,100,6,South_Korea
24/03/2020,76,7,South_Korea
23/03/2020,64,9,South_Korea
22/03/2020,98,1,South_Korea
21/03/2020,147,3,South_Korea
20/03/2020,87,9,South_Korea
19/03/2020,152,5,South_Korea
18/03/2020,93,5,South_Korea
17/03/2020,84,6,South_Korea
16/03/2020,74,0,South_Korea
15/03/2020,76,3,South_Korea
14/03/2020,107,5,South_Korea
13/03/2020,110,1,South_Korea
12/03/2020,114,6,South_Korea
11/03/2020,242,6,South_Korea
10/03/2020,131,3,South_Korea
09/03/2020,248,1,South_Korea
08/03/2020,367,6,South_Korea
07/03/2020,483,2,South_Korea
06/03/2020,518,7,South_Korea
05/03/2020,438,3,South_Korea
04/03/2020,516,4,South_Korea
03/03/2020,600,6,South_Korea
02/03/2020,686,5,South_Korea
01/03/2020,595,1,South_Korea
29/02/2020,909,3,South_Korea
28/02/2020,427,1,South_Korea
27/02/2020,449,1,South_Korea
26/02/2020,254,3,South_Korea
25/02/2020,130,1,South_Korea
24/02/2020,161,2,South_Korea
23/02/2020,256,3,South_Korea
22/02/2020,190,1,South_Korea
21/02/2020,75,1,South_Korea
20/02/2020,34,0,South_Korea
19/02/2020,15,0,South_Korea
18/02/2020,1,0,South_Korea
17/02/2020,1,0,South_Korea
16/02/2020,1,0,South_Korea
15/02/2020,0,0,South_Korea
14/02/2020,0,0,South_Korea
13/02/2020,0,0,South_Korea
12/02/2020,0,0,South_Korea
11/02/2020,1,0,South_Korea
10/02/2020,2,0,South_Korea
09/02/2020,1,0,South_Korea
08/02/2020,0,0,South_Korea
07/02/2020,1,0,South_Korea
06/02/2020,5,0,South_Korea
05/02/2020,2,0,South_Korea
04/02/2020,1,0,South_Korea
03/02/2020,0,0,South_Korea
02/02/2020,3,0,South_Korea
01/02/2020,5,0,South_Korea
31/01/2020,3,0,South_Korea
30/01/2020,0,0,South_Korea
29/01/2020,0,0,South_Korea
28/01/2020,0,0,South_Korea
27/01/2020,1,0,South_Korea
26/01/2020,1,0,South_Korea
25/01/2020,0,0,South_Korea
24/01/2020,1,0,South_Korea
23/01/2020,0,0,South_Korea
22/01/2020,0,0,South_Korea
21/01/2020,0,0,South_Korea
20/01/2020,1,0,South_Korea
19/01/2020,0,0,South_Korea
18/01/2020,0,0,South_Korea
17/01/2020,0,0,South_Korea
16/01/2020,0,0,South_Korea
15/01/2020,0,0,South_Korea
14/01/2020,0,0,South_Korea
13/01/2020,0,0,South_Korea
12/01/2020,0,0,South_Korea
11/01/2020,0,0,South_Korea
10/01/2020,0,0,South_Korea
09/01/2020,0,0,South_Korea
08/01/2020,0,0,South_Korea
07/01/2020,0,0,South_Korea
06/01/2020,0,0,South_Korea
05/01/2020,0,0,South_Korea
04/01/2020,0,0,South_Korea
03/01/2020,0,0,South_Korea
02/01/2020,0,0,South_Korea
01/01/2020,0,0,South_Korea
31/12/2019,0,0,South_Korea
06/04/2020,1,0,South_Sudan
06/04/2020,6023,674,Spain
05/04/2020,7026,809,Spain
04/04/2020,7472,932,Spain
03/04/2020,8102,950,Spain
02/04/2020,7719,864,Spain
01/04/2020,9222,849,Spain
31/03/2020,6398,812,Spain
30/03/2020,6549,838,Spain
29/03/2020,8189,832,Spain
28/03/2020,7871,769,Spain
27/03/2020,8578,655,Spain
26/03/2020,7937,738,Spain
25/03/2020,6584,514,Spain
24/03/2020,4517,462,Spain
23/03/2020,3646,394,Spain
22/03/2020,4946,324,Spain
21/03/2020,2833,235,Spain
20/03/2020,3431,169,Spain
19/03/2020,2538,107,Spain
18/03/2020,1987,182,Spain
17/03/2020,1438,21,Spain
16/03/2020,2000,152,Spain
15/03/2020,1522,15,Spain
14/03/2020,1227,37,Spain
13/03/2020,864,37,Spain
12/03/2020,501,12,Spain
11/03/2020,435,7,Spain
10/03/2020,615,23,Spain
09/03/2020,159,0,Spain
08/03/2020,56,0,Spain
07/03/2020,113,2,Spain
06/03/2020,61,2,Spain
05/03/2020,49,1,Spain
04/03/2020,37,0,Spain
03/03/2020,31,0,Spain
02/03/2020,17,0,Spain
01/03/2020,32,0,Spain
29/02/2020,9,0,Spain
28/02/2020,13,0,Spain
27/02/2020,5,0,Spain
26/02/2020,4,0,Spain
25/02/2020,1,0,Spain
24/02/2020,0,0,Spain
23/02/2020,0,0,Spain
22/02/2020,0,0,Spain
21/02/2020,0,0,Spain
20/02/2020,0,0,Spain
19/02/2020,0,0,Spain
18/02/2020,0,0,Spain
17/02/2020,0,0,Spain
16/02/2020,0,0,Spain
15/02/2020,0,0,Spain
14/02/2020,0,0,Spain
13/02/2020,0,0,Spain
12/02/2020,0,0,Spain
11/02/2020,0,0,Spain
10/02/2020,1,0,Spain
09/02/2020,0,0,Spain
08/02/2020,0,0,Spain
07/02/2020,0,0,Spain
06/02/2020,0,0,Spain
05/02/2020,0,0,Spain
04/02/2020,0,0,Spain
03/02/2020,0,0,Spain
02/02/2020,0,0,Spain
01/02/2020,1,0,Spain
31/01/2020,0,0,Spain
30/01/2020,0,0,Spain
29/01/2020,0,0,Spain
28/01/2020,0,0,Spain
27/01/2020,0,0,Spain
26/01/2020,0,0,Spain
25/01/2020,0,0,Spain
24/01/2020,0,0,Spain
23/01/2020,0,0,Spain
22/01/2020,0,0,Spain
21/01/2020,0,0,Spain
20/01/2020,0,0,Spain
19/01/2020,0,0,Spain
18/01/2020,0,0,Spain
17/01/2020,0,0,Spain
16/01/2020,0,0,Spain
15/01/2020,0,0,Spain
14/01/2020,0,0,Spain
13/01/2020,0,0,Spain
12/01/2020,0,0,Spain
11/01/2020,0,0,Spain
10/01/2020,0,0,Spain
09/01/2020,0,0,Spain
08/01/2020,0,0,Spain
07/01/2020,0,0,Spain
06/01/2020,0,0,Spain
05/01/2020,0,0,Spain
04/01/2020,0,0,Spain
03/01/2020,0,0,Spain
02/01/2020,0,0,Spain
01/01/2020,0,0,Spain
31/12/2019,0,0,Spain
06/04/2020,7,0,Sri_Lanka
05/04/2020,8,1,Sri_Lanka
04/04/2020,3,1,Sri_Lanka
03/04/2020,5,1,Sri_Lanka
02/04/2020,21,0,Sri_Lanka
01/04/2020,2,1,Sri_Lanka
31/03/2020,0,0,Sri_Lanka
30/03/2020,5,0,Sri_Lanka
29/03/2020,9,1,Sri_Lanka
28/03/2020,0,0,Sri_Lanka
27/03/2020,4,0,Sri_Lanka
26/03/2020,0,0,Sri_Lanka
25/03/2020,5,0,Sri_Lanka
24/03/2020,10,0,Sri_Lanka
23/03/2020,9,0,Sri_Lanka
22/03/2020,12,0,Sri_Lanka
21/03/2020,13,0,Sri_Lanka
20/03/2020,11,0,Sri_Lanka
19/03/2020,0,0,Sri_Lanka
18/03/2020,13,0,Sri_Lanka
17/03/2020,10,0,Sri_Lanka
16/03/2020,8,0,Sri_Lanka
15/03/2020,5,0,Sri_Lanka
14/03/2020,3,0,Sri_Lanka
13/03/2020,1,0,Sri_Lanka
12/03/2020,1,0,Sri_Lanka
02/03/2020,0,0,Sri_Lanka
01/03/2020,0,0,Sri_Lanka
29/02/2020,0,0,Sri_Lanka
28/02/2020,0,0,Sri_Lanka
27/02/2020,0,0,Sri_Lanka
26/02/2020,0,0,Sri_Lanka
25/02/2020,0,0,Sri_Lanka
24/02/2020,0,0,Sri_Lanka
23/02/2020,0,0,Sri_Lanka
22/02/2020,0,0,Sri_Lanka
21/02/2020,0,0,Sri_Lanka
20/02/2020,0,0,Sri_Lanka
19/02/2020,0,0,Sri_Lanka
18/02/2020,0,0,Sri_Lanka
17/02/2020,0,0,Sri_Lanka
16/02/2020,0,0,Sri_Lanka
15/02/2020,0,0,Sri_Lanka
14/02/2020,0,0,Sri_Lanka
13/02/2020,0,0,Sri_Lanka
12/02/2020,0,0,Sri_Lanka
11/02/2020,0,0,Sri_Lanka
10/02/2020,0,0,Sri_Lanka
09/02/2020,0,0,Sri_Lanka
08/02/2020,0,0,Sri_Lanka
07/02/2020,0,0,Sri_Lanka
06/02/2020,0,0,Sri_Lanka
05/02/2020,0,0,Sri_Lanka
04/02/2020,0,0,Sri_Lanka
03/02/2020,0,0,Sri_Lanka
02/02/2020,0,0,Sri_Lanka
01/02/2020,0,0,Sri_Lanka
31/01/2020,0,0,Sri_Lanka
30/01/2020,0,0,Sri_Lanka
29/01/2020,0,0,Sri_Lanka
28/01/2020,1,0,Sri_Lanka
27/01/2020,0,0,Sri_Lanka
26/01/2020,0,0,Sri_Lanka
25/01/2020,0,0,Sri_Lanka
24/01/2020,0,0,Sri_Lanka
23/01/2020,0,0,Sri_Lanka
22/01/2020,0,0,Sri_Lanka
21/01/2020,0,0,Sri_Lanka
20/01/2020,0,0,Sri_Lanka
19/01/2020,0,0,Sri_Lanka
18/01/2020,0,0,Sri_Lanka
17/01/2020,0,0,Sri_Lanka
16/01/2020,0,0,Sri_Lanka
15/01/2020,0,0,Sri_Lanka
14/01/2020,0,0,Sri_Lanka
13/01/2020,0,0,Sri_Lanka
12/01/2020,0,0,Sri_Lanka
11/01/2020,0,0,Sri_Lanka
10/01/2020,0,0,Sri_Lanka
09/01/2020,0,0,Sri_Lanka
08/01/2020,0,0,Sri_Lanka
07/01/2020,0,0,Sri_Lanka
06/01/2020,0,0,Sri_Lanka
05/01/2020,0,0,Sri_Lanka
04/01/2020,0,0,Sri_Lanka
03/01/2020,0,0,Sri_Lanka
02/01/2020,0,0,Sri_Lanka
01/01/2020,0,0,Sri_Lanka
31/12/2019,0,0,Sri_Lanka
06/04/2020,2,0,Sudan
05/04/2020,3,0,Sudan
04/04/2020,0,0,Sudan
03/04/2020,0,0,Sudan
02/04/2020,0,0,Sudan
01/04/2020,1,0,Sudan
31/03/2020,1,1,Sudan
30/03/2020,0,0,Sudan
29/03/2020,2,0,Sudan
28/03/2020,0,0,Sudan
27/03/2020,0,0,Sudan
26/03/2020,0,0,Sudan
25/03/2020,1,0,Sudan
24/03/2020,0,0,Sudan
23/03/2020,0,0,Sudan
22/03/2020,0,0,Sudan
21/03/2020,0,0,Sudan
20/03/2020,0,0,Sudan
19/03/2020,1,0,Sudan
18/03/2020,0,0,Sudan
17/03/2020,0,0,Sudan
16/03/2020,0,0,Sudan
15/03/2020,0,1,Sudan
14/03/2020,1,0,Sudan
06/04/2020,0,0,Suriname
05/04/2020,0,0,Suriname
04/04/2020,0,1,Suriname
03/04/2020,0,0,Suriname
02/04/2020,0,0,Suriname
01/04/2020,2,0,Suriname
31/03/2020,0,0,Suriname
30/03/2020,0,0,Suriname
29/03/2020,0,0,Suriname
28/03/2020,0,0,Suriname
27/03/2020,0,0,Suriname
26/03/2020,0,0,Suriname
25/03/2020,2,0,Suriname
24/03/2020,1,0,Suriname
23/03/2020,0,0,Suriname
22/03/2020,4,0,Suriname
21/03/2020,0,0,Suriname
15/03/2020,1,0,Suriname
06/04/2020,387,28,Sweden
05/04/2020,365,40,Sweden
04/04/2020,612,51,Sweden
03/04/2020,519,43,Sweden
02/04/2020,512,59,Sweden
01/04/2020,407,34,Sweden
31/03/2020,328,36,Sweden
30/03/2020,253,8,Sweden
29/03/2020,401,10,Sweden
28/03/2020,240,26,Sweden
27/03/2020,296,24,Sweden
26/03/2020,238,6,Sweden
25/03/2020,256,11,Sweden
24/03/2020,110,4,Sweden
23/03/2020,160,1,Sweden
22/03/2020,123,4,Sweden
21/03/2020,200,6,Sweden
20/03/2020,122,0,Sweden
19/03/2020,134,2,Sweden
18/03/2020,46,1,Sweden
17/03/2020,89,4,Sweden
16/03/2020,108,2,Sweden
15/03/2020,149,0,Sweden
14/03/2020,155,0,Sweden
13/03/2020,158,0,Sweden
12/03/2020,136,1,Sweden
11/03/2020,78,0,Sweden
10/03/2020,45,0,Sweden
09/03/2020,42,0,Sweden
08/03/2020,24,0,Sweden
07/03/2020,76,0,Sweden
06/03/2020,26,0,Sweden
05/03/2020,11,0,Sweden
04/03/2020,9,0,Sweden
03/03/2020,1,0,Sweden
02/03/2020,1,0,Sweden
01/03/2020,1,0,Sweden
29/02/2020,5,0,Sweden
28/02/2020,5,0,Sweden
27/02/2020,1,0,Sweden
26/02/2020,0,0,Sweden
25/02/2020,0,0,Sweden
24/02/2020,0,0,Sweden
23/02/2020,0,0,Sweden
22/02/2020,0,0,Sweden
21/02/2020,0,0,Sweden
20/02/2020,0,0,Sweden
19/02/2020,0,0,Sweden
18/02/2020,0,0,Sweden
17/02/2020,0,0,Sweden
16/02/2020,0,0,Sweden
15/02/2020,0,0,Sweden
14/02/2020,0,0,Sweden
13/02/2020,0,0,Sweden
12/02/2020,0,0,Sweden
11/02/2020,0,0,Sweden
10/02/2020,0,0,Sweden
09/02/2020,0,0,Sweden
08/02/2020,0,0,Sweden
07/02/2020,0,0,Sweden
06/02/2020,0,0,Sweden
05/02/2020,0,0,Sweden
04/02/2020,0,0,Sweden
03/02/2020,0,0,Sweden
02/02/2020,0,0,Sweden
01/02/2020,1,0,Sweden
31/01/2020,0,0,Sweden
30/01/2020,0,0,Sweden
29/01/2020,0,0,Sweden
28/01/2020,0,0,Sweden
27/01/2020,0,0,Sweden
26/01/2020,0,0,Sweden
25/01/2020,0,0,Sweden
24/01/2020,0,0,Sweden
23/01/2020,0,0,Sweden
22/01/2020,0,0,Sweden
21/01/2020,0,0,Sweden
20/01/2020,0,0,Sweden
19/01/2020,0,0,Sweden
18/01/2020,0,0,Sweden
17/01/2020,0,0,Sweden
16/01/2020,0,0,Sweden
15/01/2020,0,0,Sweden
14/01/2020,0,0,Sweden
13/01/2020,0,0,Sweden
12/01/2020,0,0,Sweden
11/01/2020,0,0,Sweden
10/01/2020,0,0,Sweden
09/01/2020,0,0,Sweden
08/01/2020,0,0,Sweden
07/01/2020,0,0,Sweden
06/01/2020,0,0,Sweden
05/01/2020,0,0,Sweden
04/01/2020,0,0,Sweden
03/01/2020,0,0,Sweden
02/01/2020,0,0,Sweden
01/01/2020,0,0,Sweden
31/12/2019,0,0,Sweden
06/04/2020,576,49,Switzerland
05/04/2020,783,59,Switzerland
04/04/2020,862,71,Switzerland
03/04/2020,1774,158,Switzerland
02/04/2020,962,5,Switzerland
01/04/2020,696,78,Switzerland
31/03/2020,1138,38,Switzerland
30/03/2020,1122,22,Switzerland
29/03/2020,1048,38,Switzerland
28/03/2020,1390,36,Switzerland
27/03/2020,1000,58,Switzerland
26/03/2020,925,17,Switzerland
25/03/2020,774,20,Switzerland
24/03/2020,1044,6,Switzerland
23/03/2020,894,4,Switzerland
22/03/2020,1237,13,Switzerland
21/03/2020,952,10,Switzerland
20/03/2020,878,12,Switzerland
19/03/2020,360,2,Switzerland
18/03/2020,450,5,Switzerland
17/03/2020,0,1,Switzerland
16/03/2020,841,2,Switzerland
15/03/2020,238,4,Switzerland
14/03/2020,267,3,Switzerland
13/03/2020,212,0,Switzerland
12/03/2020,152,1,Switzerland
11/03/2020,116,1,Switzerland
10/03/2020,42,0,Switzerland
09/03/2020,68,1,Switzerland
08/03/2020,55,0,Switzerland
07/03/2020,122,0,Switzerland
06/03/2020,30,1,Switzerland
05/03/2020,20,0,Switzerland
04/03/2020,7,0,Switzerland
03/03/2020,6,0,Switzerland
02/03/2020,6,0,Switzerland
01/03/2020,6,0,Switzerland
29/02/2020,4,0,Switzerland
28/02/2020,7,0,Switzerland
27/02/2020,0,0,Switzerland
26/02/2020,1,0,Switzerland
25/02/2020,0,0,Switzerland
24/02/2020,0,0,Switzerland
23/02/2020,0,0,Switzerland
22/02/2020,0,0,Switzerland
21/02/2020,0,0,Switzerland
20/02/2020,0,0,Switzerland
19/02/2020,0,0,Switzerland
18/02/2020,0,0,Switzerland
17/02/2020,0,0,Switzerland
16/02/2020,0,0,Switzerland
15/02/2020,0,0,Switzerland
14/02/2020,0,0,Switzerland
13/02/2020,0,0,Switzerland
12/02/2020,0,0,Switzerland
11/02/2020,0,0,Switzerland
10/02/2020,0,0,Switzerland
09/02/2020,0,0,Switzerland
08/02/2020,0,0,Switzerland
07/02/2020,0,0,Switzerland
06/02/2020,0,0,Switzerland
05/02/2020,0,0,Switzerland
04/02/2020,0,0,Switzerland
03/02/2020,0,0,Switzerland
02/02/2020,0,0,Switzerland
01/02/2020,0,0,Switzerland
31/01/2020,0,0,Switzerland
30/01/2020,0,0,Switzerland
29/01/2020,0,0,Switzerland
28/01/2020,0,0,Switzerland
27/01/2020,0,0,Switzerland
26/01/2020,0,0,Switzerland
25/01/2020,0,0,Switzerland
24/01/2020,0,0,Switzerland
23/01/2020,0,0,Switzerland
22/01/2020,0,0,Switzerland
21/01/2020,0,0,Switzerland
20/01/2020,0,0,Switzerland
19/01/2020,0,0,Switzerland
18/01/2020,0,0,Switzerland
17/01/2020,0,0,Switzerland
16/01/2020,0,0,Switzerland
15/01/2020,0,0,Switzerland
14/01/2020,0,0,Switzerland
13/01/2020,0,0,Switzerland
12/01/2020,0,0,Switzerland
11/01/2020,0,0,Switzerland
10/01/2020,0,0,Switzerland
09/01/2020,0,0,Switzerland
08/01/2020,0,0,Switzerland
07/01/2020,0,0,Switzerland
06/01/2020,0,0,Switzerland
05/01/2020,0,0,Switzerland
04/01/2020,0,0,Switzerland
03/01/2020,0,0,Switzerland
02/01/2020,0,0,Switzerland
01/01/2020,0,0,Switzerland
31/12/2019,0,0,Switzerland
06/04/2020,3,0,Syria
05/04/2020,0,0,Syria
04/04/2020,0,0,Syria
03/04/2020,6,0,Syria
02/04/2020,0,0,Syria
01/04/2020,0,0,Syria
31/03/2020,1,1,Syria
30/03/2020,4,1,Syria
29/03/2020,0,0,Syria
28/03/2020,0,0,Syria
27/03/2020,4,0,Syria
26/03/2020,0,0,Syria
25/03/2020,0,0,Syria
24/03/2020,0,0,Syria
23/03/2020,1,0,Syria
06/04/2020,0,0,Taiwan
05/04/2020,8,0,Taiwan
04/04/2020,16,0,Taiwan
03/04/2020,0,0,Taiwan
02/04/2020,17,0,Taiwan
01/04/2020,16,0,Taiwan
31/03/2020,0,0,Taiwan
30/03/2020,23,3,Taiwan
29/03/2020,16,0,Taiwan
